[Thu Dec  5 04:11:02 2024] Host: mitsuishikaininnonotobukkukonpyuta.local | Execution time: 1232.24 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.557000 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.497208 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481625 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.505375 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489167 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487250 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483834 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482625 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.551541 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485875 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.549000 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.806292 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483042 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480500 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479916 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482583 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.523250 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486542 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.775375 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:2.707000 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485000 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.494292 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482875 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483417 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.502000 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.547209 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486875 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.493042 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.529416 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489792 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487917 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.804000 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492542 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489166 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485958 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481875 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484542 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485083 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485875 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490041 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480959 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479333 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481958 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481709 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.618292 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.648500 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.538333 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.537541 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484500 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482042 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.538042 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.503916 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487042 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.495334 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486958 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481292 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485875 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482208 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.626625 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485917 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489042 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.535583 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.491500 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.505375 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486584 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489083 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483291 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482041 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481125 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.495375 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.515417 ms
[2025-11-27 14:41:27] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.493750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485667 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489708 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482583 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487917 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481167 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484125 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.476959 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480667 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478291 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483583 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484000 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482792 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492875 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479875 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478959 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483375 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477333 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483500 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489875 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484375 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483917 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483833 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483250 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482666 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483208 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.521917 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486167 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482833 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481417 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484667 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480166 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485584 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482834 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478500 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483083 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480791 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.506666 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.536959 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480291 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483167 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486042 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.474625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480708 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478292 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483542 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481084 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479083 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481667 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482084 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480416 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479000 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477500 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479708 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478583 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477459 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482333 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477667 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480916 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477875 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.507958 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.733333 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484958 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483417 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487250 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.603584 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486083 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484458 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482667 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483792 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.555709 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480459 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483000 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482000 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483416 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482584 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482209 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481459 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483000 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481166 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.475875 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.496959 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483417 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481375 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486250 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481541 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.518625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484250 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483583 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482500 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.491291 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483125 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486000 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478333 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480375 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482250 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482834 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485208 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478500 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479292 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486666 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479709 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479875 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482208 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483916 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478958 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487041 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483625 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483583 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.500459 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482792 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486375 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483958 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481292 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484791 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484541 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482167 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480750 ms
[2025-11-27 14:41:28] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484000 ms
